Date,Year,Species,Length [mm],Weight [g],Run_No,Section ,Mesohabitat,Lower/Upper site,Stretch length [m],Stretch width [m],Discharge [m³/s],VIT new,VIT recatch,PIT-Tag new,PIT-Tag recatch,Comment
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,71,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,106,12,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,60,2,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,103,11,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,63,3,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,81,6,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,65,3,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,91,8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,45,1,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,73,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,95,9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,95,9,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,72,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,73,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,101,11,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,79,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,71,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,79,5,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,107,13,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,73,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,69,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,65,3,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,71,4,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Pool,Lower,43,10.5,2.3,,,,,
26-09-18,2018,Salmo trutta,143,30,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,179,58,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,190,69,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,165,46,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,176,55,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,178,57,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,140,28,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,140,28,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,171,51,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,170,50,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,145,31,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,151,35,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,143,30,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,244,145,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,192,72,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,170,50,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,151,35,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,144,31,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,151,35,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,148,33,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,191,70,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,217,103,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,164,45,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,130,23,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,184,63,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,185,64,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,184,63,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,201,82,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,125,20,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,144,31,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,163,44,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,271,197,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,210,93,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,1.26E+11,,
26-09-18,2018,Salmo trutta,285,228,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,310,292,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,2.26E+11,
26-09-18,2018,Salmo trutta,97,10,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,78,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,81,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,78,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,110,14,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,66,3,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,97,10,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,78,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,81,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,83,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,74,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,73,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,95,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,76,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,215,100,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,127,21,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,157,40,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,tagged + escaped
26-09-18,2018,Salmo trutta,140,28,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,107,13,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,64,3,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,98,10,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,76,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,97,10,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,73,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,105,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,89,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,116,16,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,75,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,77,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,106,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,82,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,105,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,95,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Thymallus thymallus,191,64,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Onchorhynchus mykiss,80,5.8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,113,15,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,112,15,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,106,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,79,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,83,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,77,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,78,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,88,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,111,14,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,106,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,79,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,66,3,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,94,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,76,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,65,3,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,104,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,93,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,83,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,67,3,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,89,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,94,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,92,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,82,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,70,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,91,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,52,2,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,100,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,101,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,105,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,102,11,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,71,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,94,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,115,16,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,125,20,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,104,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,76,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,80,5,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,96,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,86,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,95,9,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,90,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,105,12,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,91,8,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,89,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,87,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,84,6,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,85,7,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
26-09-18,2018,Salmo trutta,73,4,1,Hinterleiten,Riffle,Upper,93,11,2.3,,,,,
